"pli0091_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Rarely","2018","Bremen","Not Employed","24","","",""
"Rarely","2018","Bremen","Employed","","","",""
"Rarely","2018","North Rhine-Westphalia","Not Employed","202","0.270483941337886","0.23894415284721","0.302023729828562"
"Rarely","2018","North Rhine-Westphalia","Employed","22","","",""
"Rarely","2018","Hesse","Not Employed","68","0.204093644189391","0.165910478408649","0.242276809970133"
"Rarely","2018","Hesse","Employed","7","","",""
"Rarely","2018","Rhineland-Palatinate,Saarland","Not Employed","32","0.259774651981663","0.196755583235754","0.322793720727572"
"Rarely","2018","Rhineland-Palatinate,Saarland","Employed","10","","",""
"Rarely","2018","Baden-Württemberg","Not Employed","75","0.239493467456989","0.195711026651898","0.28327590826208"
"Rarely","2018","Baden-Württemberg","Employed","13","","",""
"Rarely","2018","Bavaria","Not Employed","54","0.186556689442596","0.146917004376013","0.226196374509178"
"Rarely","2018","Bavaria","Employed","13","","",""
"Rarely","2018","Berlin","Not Employed","21","","",""
"Rarely","2018","Berlin","Employed","5","","",""
"Rarely","2018","Brandenburg","Not Employed","8","","",""
"Rarely","2018","Brandenburg","Employed","4","","",""
"Rarely","2018","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"Rarely","2018","Mecklenburg-Western Pomerania","Employed","1","","",""
"Rarely","2018","Saxony","Not Employed","22","","",""
"Rarely","2018","Saxony","Employed","1","","",""
"Rarely","2018","Saxony-Anhalt","Not Employed","12","","",""
"Rarely","2018","Saxony-Anhalt","Employed","2","","",""
"Rarely","2018","Thuringia","Not Employed","13","","",""
"Rarely","2018","Thuringia","Employed","3","","",""
"Never","2018","Schleswig-Holstein","Not Employed","107","0.558453843453843","0.480779076070224","0.636128610837463"
"Never","2018","Schleswig-Holstein","Employed","12","","",""
"Never","2018","Hamburg","Not Employed","35","0.651022201476757","0.525053241063366","0.776991161890148"
"Never","2018","Hamburg","Employed","2","","",""
"Never","2018","Lower Saxony","Not Employed","284","0.757820167008544","0.714518338523597","0.801121995493492"
"Never","2018","Lower Saxony","Employed","23","","",""
"Never","2018","Bremen","Not Employed","30","0.509172436320609","0.38267859526767","0.635666277373549"
"Never","2018","Bremen","Employed","1","","",""
"Never","2018","North Rhine-Westphalia","Not Employed","491","0.630542787519544","0.596273114463845","0.664812460575244"
"Never","2018","North Rhine-Westphalia","Employed","55","0.521226756347626","0.422823656333092","0.619629856362161"
"Never","2018","Hesse","Not Employed","325","0.687658765765845","0.643752413317356","0.731565118214334"
"Never","2018","Hesse","Employed","25","","",""
"Never","2018","Rhineland-Palatinate,Saarland","Not Employed","135","0.613548810916568","0.543570492482315","0.683527129350821"
"Never","2018","Rhineland-Palatinate,Saarland","Employed","21","","",""
"Never","2018","Baden-Württemberg","Not Employed","228","0.501963416103657","0.450669209740674","0.553257622466641"
"Never","2018","Baden-Württemberg","Employed","56","0.60042708637641","0.496299263947138","0.704554908805682"
"Never","2018","Bavaria","Not Employed","276","0.649111300268063","0.600548310944136","0.697674289591989"
"Never","2018","Bavaria","Employed","41","0.453223247030169","0.343450216227025","0.562996277833313"
"Never","2018","Berlin","Not Employed","118","0.693729870682656","0.62092922201908","0.766530519346232"
"Never","2018","Berlin","Employed","7","","",""
"Never","2018","Brandenburg","Not Employed","92","0.850200738959357","0.78128077316743","0.919120704751284"
"Never","2018","Brandenburg","Employed","10","","",""
"Never","2018","Mecklenburg-Western Pomerania","Not Employed","35","0.635877296976882","0.490353511117884","0.781401082835881"
"Never","2018","Mecklenburg-Western Pomerania","Employed","7","","",""
"Never","2018","Saxony","Not Employed","84","0.593525964875303","0.506723551301855","0.680328378448751"
"Never","2018","Saxony","Employed","6","","",""
"Never","2018","Saxony-Anhalt","Not Employed","63","0.71096372167395","0.611001835101854","0.810925608246045"
"Never","2018","Saxony-Anhalt","Employed","6","","",""
"Never","2018","Thuringia","Not Employed","47","0.630679018621785","0.518419002901402","0.742939034342167"
"Never","2018","Thuringia","Employed","14","","",""
"Daily","2019","Schleswig-Holstein","Not Employed","","","",""
"Daily","2019","Schleswig-Holstein","Employed","1","","",""
"Daily","2019","Hamburg","Not Employed","","","",""
"Daily","2019","Hamburg","Employed","","","",""
"Daily","2019","Lower Saxony","Not Employed","1","","",""
"Daily","2019","Lower Saxony","Employed","1","","",""
"Daily","2019","Bremen","Not Employed","","","",""
"Daily","2019","Bremen","Employed","","","",""
"Daily","2019","North Rhine-Westphalia","Not Employed","3","","",""
"Daily","2019","North Rhine-Westphalia","Employed","1","","",""
"Daily","2019","Hesse","Not Employed","","","",""
"Daily","2019","Hesse","Employed","","","",""
"Daily","2019","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","2019","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","2019","Baden-Württemberg","Not Employed","","","",""
"Daily","2019","Baden-Württemberg","Employed","1","","",""
"Daily","2019","Bavaria","Not Employed","4","","",""
"Daily","2019","Bavaria","Employed","1","","",""
"Daily","2019","Berlin","Not Employed","2","","",""
"Daily","2019","Berlin","Employed","2","","",""
"Daily","2019","Brandenburg","Not Employed","","","",""
"Daily","2019","Brandenburg","Employed","1","","",""
"Daily","2019","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","2019","Mecklenburg-Western Pomerania","Employed","1","","",""
"Daily","2019","Saxony","Not Employed","","","",""
"Daily","2019","Saxony","Employed","","","",""
"Daily","2019","Saxony-Anhalt","Not Employed","","","",""
"Daily","2019","Saxony-Anhalt","Employed","","","",""
"Daily","2019","Thuringia","Not Employed","","","",""
"Daily","2019","Thuringia","Employed","","","",""
"Min 1x per week","2019","Schleswig-Holstein","Not Employed","6","","",""
"Min 1x per week","2019","Schleswig-Holstein","Employed","13","","",""
"Min 1x per week","2019","Hamburg","Not Employed","4","","",""
"Min 1x per week","2019","Hamburg","Employed","12","","",""
"Min 1x per week","2019","Lower Saxony","Not Employed","26","","",""
"Min 1x per week","2019","Lower Saxony","Employed","44","0.0210747687928723","0.0143814679577725","0.0277680696279722"
"Min 1x per week","2019","Bremen","Not Employed","3","","",""
"Min 1x per week","2019","Bremen","Employed","3","","",""
"Min 1x per week","2019","North Rhine-Westphalia","Not Employed","31","0.012300271833433","0.00790607418212608","0.0166944694847399"
"Min 1x per week","2019","North Rhine-Westphalia","Employed","88","0.0269813641405833","0.0218758291508824","0.0320868991302841"
"Min 1x per week","2019","Hesse","Not Employed","11","","",""
"Min 1x per week","2019","Hesse","Employed","24","","",""
"Min 1x per week","2019","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Min 1x per week","2019","Rhineland-Palatinate,Saarland","Employed","16","","",""
"Min 1x per week","2019","Baden-Württemberg","Not Employed","12","","",""
"Min 1x per week","2019","Baden-Württemberg","Employed","51","0.0307014052380597","0.0234961834718913","0.0379066270042282"
"Min 1x per week","2019","Bavaria","Not Employed","21","","",""
"Min 1x per week","2019","Bavaria","Employed","79","0.0241668685769965","0.0186934940412755","0.0296402431127174"
"Min 1x per week","2019","Berlin","Not Employed","15","","",""
"Min 1x per week","2019","Berlin","Employed","41","0.0387364287993227","0.0249811871241023","0.0524916704745431"
"Min 1x per week","2019","Brandenburg","Not Employed","5","","",""
"Min 1x per week","2019","Brandenburg","Employed","6","","",""
"Min 1x per week","2019","Mecklenburg-Western Pomerania","Not Employed","3","","",""
"Min 1x per week","2019","Mecklenburg-Western Pomerania","Employed","5","","",""
"Min 1x per week","2019","Saxony","Not Employed","6","","",""
"Min 1x per week","2019","Saxony","Employed","26","","",""
"Min 1x per week","2019","Saxony-Anhalt","Not Employed","7","","",""
"Min 1x per week","2019","Saxony-Anhalt","Employed","10","","",""
"Min 1x per week","2019","Thuringia","Not Employed","2","","",""
"Min 1x per week","2019","Thuringia","Employed","16","","",""
"Min 1x per month","2019","Schleswig-Holstein","Not Employed","73","0.161314063718342","0.127442535925632","0.195185591511052"
"Min 1x per month","2019","Schleswig-Holstein","Employed","165","0.24874715118097","0.216677627947891","0.280816674414048"
"Min 1x per month","2019","Hamburg","Not Employed","29","","",""
"Min 1x per month","2019","Hamburg","Employed","105","0.33562684219427","0.288023595574393","0.383230088814146"
"Min 1x per month","2019","Lower Saxony","Not Employed","164","0.145912680079264","0.125191794540888","0.16663356561764"
"Min 1x per month","2019","Lower Saxony","Employed","458","0.233169867632759","0.213465161033568","0.25287457423195"
"Min 1x per month","2019","Bremen","Not Employed","33","0.173904956479786","0.110894637358982","0.236915275600589"
"Min 1x per month","2019","Bremen","Employed","45","0.308864046788127","0.23417535627455","0.383552737301704"
"Min 1x per month","2019","North Rhine-Westphalia","Not Employed","281","0.136069874539427","0.122401084671143","0.149738664407711"
"Min 1x per month","2019","North Rhine-Westphalia","Employed","928","0.247936599239331","0.234330104024284","0.261543094454378"
"Min 1x per month","2019","Hesse","Not Employed","98","0.147552121783228","0.122050938614682","0.173053304951773"
"Min 1x per month","2019","Hesse","Employed","313","0.266914629196617","0.242850275067091","0.290978983326143"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","Not Employed","69","0.0950819669167674","0.0723209609994895","0.117842972834045"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","Employed","197","0.199492213047953","0.175111073685944","0.223873352409962"
"Min 1x per month","2019","Baden-Württemberg","Not Employed","133","0.130270703371005","0.109891702943047","0.150649703798962"
"Min 1x per month","2019","Baden-Württemberg","Employed","528","0.257825025222325","0.239554327970312","0.276095722474338"
"Min 1x per month","2019","Bavaria","Not Employed","178","0.124722520444219","0.107446041091988","0.14199899979645"
"Min 1x per month","2019","Bavaria","Employed","754","0.269142047896688","0.253334501606732","0.284949594186645"
"Min 1x per month","2019","Berlin","Not Employed","68","0.215309422186481","0.175376451159306","0.255242393213656"
"Min 1x per month","2019","Berlin","Employed","230","0.28349898060751","0.25137189353115","0.315626067683869"
"Min 1x per month","2019","Brandenburg","Not Employed","46","0.0966930365017088","0.0707883484179076","0.12259772458551"
"Min 1x per month","2019","Brandenburg","Employed","148","0.221277341926666","0.190998492322316","0.251556191531016"
"Min 1x per month","2019","Mecklenburg-Western Pomerania","Not Employed","28","","",""
"Min 1x per month","2019","Mecklenburg-Western Pomerania","Employed","87","0.211767356465821","0.171270955467637","0.252263757464004"
"Min 1x per month","2019","Saxony","Not Employed","63","0.141042412930377","0.113991603936419","0.168093221924334"
"Min 1x per month","2019","Saxony","Employed","255","0.217456671589633","0.193329924167769","0.241583419011496"
"Min 1x per month","2019","Saxony-Anhalt","Not Employed","38","0.0825792594920796","0.0560976844625179","0.109060834521641"
"Min 1x per month","2019","Saxony-Anhalt","Employed","120","0.24956828945627","0.214287811361554","0.284848767550986"
"Min 1x per month","2019","Thuringia","Not Employed","35","0.130929228752046","0.0968334946643221","0.16502496283977"
"Min 1x per month","2019","Thuringia","Employed","131","0.19070851721901","0.159809844766767","0.221607189671253"
"Rarely","2019","Schleswig-Holstein","Not Employed","135","0.314232114390815","0.271484405272968","0.356979823508662"
"Rarely","2019","Schleswig-Holstein","Employed","378","0.560697467842505","0.523878930609473","0.597516005075537"
"Rarely","2019","Hamburg","Not Employed","59","0.279002752521803","0.222141006939182","0.335864498104423"
"Rarely","2019","Hamburg","Employed","193","0.476337755235451","0.425989395621973","0.526686114848929"
"Rarely","2019","Lower Saxony","Not Employed","345","0.348874326057889","0.320898844399893","0.376849807715886"
"Rarely","2019","Lower Saxony","Employed","932","0.539063478259307","0.515834789799764","0.56229216671885"
"Rarely","2019","Bremen","Not Employed","70","0.483023337694727","0.399950275909875","0.56609639947958"
"Rarely","2019","Bremen","Employed","79","0.566103862926824","0.485985812141113","0.646221913712536"
"Rarely","2019","North Rhine-Westphalia","Not Employed","769","0.305664013420817","0.287297921280019","0.324030105561615"
"Rarely","2019","North Rhine-Westphalia","Employed","1970","0.515481808545837","0.499734351163869","0.531229265927805"
"Rarely","2019","Hesse","Not Employed","241","0.327145354930704","0.293410046065773","0.360880663795635"
"Rarely","2019","Hesse","Employed","695","0.527677431341756","0.500518395166488","0.554836467517024"
"Rarely","2019","Rhineland-Palatinate,Saarland","Not Employed","188","0.311929919294663","0.275981267696912","0.347878570892413"
"Rarely","2019","Rhineland-Palatinate,Saarland","Employed","509","0.532500886142138","0.502059893803514","0.562941878480761"
"Rarely","2019","Baden-Württemberg","Not Employed","327","0.320781416399535","0.292521112358367","0.349041720440702"
"Rarely","2019","Baden-Württemberg","Employed","1108","0.49217311615495","0.47129187920026","0.513054353109639"
"Rarely","2019","Bavaria","Not Employed","430","0.307518497575453","0.283388924416962","0.331648070733944"
"Rarely","2019","Bavaria","Employed","1520","0.500459412781061","0.48263862006838","0.518280205493742"
"Rarely","2019","Berlin","Not Employed","130","0.339542410324129","0.293535786102866","0.385549034545392"
"Rarely","2019","Berlin","Employed","369","0.515792272910034","0.480168454612426","0.551416091207643"
"Rarely","2019","Brandenburg","Not Employed","165","0.342599924743323","0.301002006674418","0.384197842812229"
"Rarely","2019","Brandenburg","Employed","410","0.57730372103668","0.541271097607492","0.613336344465867"
"Rarely","2019","Mecklenburg-Western Pomerania","Not Employed","106","0.376414258178329","0.317524124770162","0.435304391586496"
"Rarely","2019","Mecklenburg-Western Pomerania","Employed","220","0.593320709805478","0.544631750199225","0.642009669411731"
