"pli0081","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2018","Single parent ","in school","","","",""
"Daily","2018","Single parent ","inadequately","","","",""
"Daily","2018","Single parent ","general elemantary","","","",""
"Daily","2018","Single parent ","middle vocational","","","",""
"Daily","2018","Single parent ","vocational + Abi","","","",""
"Daily","2018","Single parent ","higher vocational","","","",""
"Daily","2018","Single parent ","higher education","","","",""
"Daily","2018","Couple + C. LE 16 ","in school","","","",""
"Daily","2018","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2018","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2018","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2018","Couple + C. LE 16 ","higher education","","","",""
"Daily","2018","Couple + C. GT 16 ","in school","","","",""
"Daily","2018","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2018","Couple + C. GT 16 ","higher education","","","",""
"Daily","2018","Couple + C. LE and GT 16","in school","","","",""
"Daily","2018","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2018","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2018","1-pers.-HH","in school","","","",""
"Min 1x per week","2018","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2018","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","2018","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","2018","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","2018","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2018","1-pers.-HH","higher education","","","",""
"Min 1x per week","2018","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2018","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2018","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2018","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2018","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2018","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","2018","Single parent ","in school","","","",""
"Min 1x per week","2018","Single parent ","inadequately","","","",""
"Min 1x per week","2018","Single parent ","general elemantary","","","",""
"Min 1x per week","2018","Single parent ","middle vocational","","","",""
"Min 1x per week","2018","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2018","Single parent ","higher vocational","","","",""
"Min 1x per week","2018","Single parent ","higher education","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2018","1-pers.-HH","in school","","","",""
"Min 1x per month","2018","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2018","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","2018","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","2018","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","2018","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2018","1-pers.-HH","higher education","","","",""
"Min 1x per month","2018","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2018","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2018","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2018","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","2018","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2018","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","2018","Single parent ","in school","","","",""
"Min 1x per month","2018","Single parent ","inadequately","","","",""
"Min 1x per month","2018","Single parent ","general elemantary","","","",""
"Min 1x per month","2018","Single parent ","middle vocational","","","",""
"Min 1x per month","2018","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2018","Single parent ","higher vocational","","","",""
"Min 1x per month","2018","Single parent ","higher education","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2018","1-pers.-HH","in school","","","",""
"Rarely","2018","1-pers.-HH","inadequately","","","",""
"Rarely","2018","1-pers.-HH","general elemantary","","","",""
"Rarely","2018","1-pers.-HH","middle vocational","","","",""
"Rarely","2018","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2018","1-pers.-HH","higher vocational","","","",""
"Rarely","2018","1-pers.-HH","higher education","","","",""
"Rarely","2018","(Married) couple without C. ","in school","","","",""
"Rarely","2018","(Married) couple without C. ","inadequately","","","",""
"Rarely","2018","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2018","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2018","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2018","(Married) couple without C. ","higher education","","","",""
"Rarely","2018","Single parent ","in school","","","",""
"Rarely","2018","Single parent ","inadequately","","","",""
"Rarely","2018","Single parent ","general elemantary","","","",""
"Rarely","2018","Single parent ","middle vocational","","","",""
"Rarely","2018","Single parent ","vocational + Abi","","","",""
"Rarely","2018","Single parent ","higher vocational","","","",""
"Rarely","2018","Single parent ","higher education","","","",""
"Rarely","2018","Couple + C. LE 16 ","in school","","","",""
"Rarely","2018","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2018","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2018","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2018","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2018","Couple + C. GT 16 ","in school","","","",""
"Rarely","2018","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2018","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2018","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2018","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2018","Couple + C. LE and GT 16","higher education","","","",""
"Never","2018","1-pers.-HH","in school","","","",""
"Never","2018","1-pers.-HH","inadequately","","","",""
"Never","2018","1-pers.-HH","general elemantary","","","",""
"Never","2018","1-pers.-HH","middle vocational","","","",""
"Never","2018","1-pers.-HH","vocational + Abi","","","",""
"Never","2018","1-pers.-HH","higher vocational","","","",""
"Never","2018","1-pers.-HH","higher education","","","",""
"Never","2018","(Married) couple without C. ","in school","","","",""
"Never","2018","(Married) couple without C. ","inadequately","","","",""
"Never","2018","(Married) couple without C. ","general elemantary","","","",""
"Never","2018","(Married) couple without C. ","middle vocational","","","",""
"Never","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Never","2018","(Married) couple without C. ","higher vocational","","","",""
"Never","2018","(Married) couple without C. ","higher education","","","",""
"Never","2018","Single parent ","in school","","","",""
"Never","2018","Single parent ","inadequately","","","",""
"Never","2018","Single parent ","general elemantary","","","",""
"Never","2018","Single parent ","middle vocational","","","",""
"Never","2018","Single parent ","vocational + Abi","","","",""
"Never","2018","Single parent ","higher vocational","","","",""
"Never","2018","Single parent ","higher education","","","",""
"Never","2018","Couple + C. LE 16 ","in school","","","",""
"Never","2018","Couple + C. LE 16 ","inadequately","","","",""
"Never","2018","Couple + C. LE 16 ","general elemantary","","","",""
"Never","2018","Couple + C. LE 16 ","middle vocational","","","",""
"Never","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2018","Couple + C. LE 16 ","higher education","","","",""
"Never","2018","Couple + C. GT 16 ","in school","","","",""
