"pli0080","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Never","2014","Hamburg","Male","","","",""
"Never","2014","Hamburg","Female","","","",""
"Never","2014","Lower Saxony","Male","","","",""
"Never","2014","Lower Saxony","Female","","","",""
"Never","2014","Bremen","Male","","","",""
"Never","2014","Bremen","Female","","","",""
"Never","2014","North Rhine-Westphalia","Male","","","",""
"Never","2014","North Rhine-Westphalia","Female","","","",""
"Never","2014","Hesse","Male","","","",""
"Never","2014","Hesse","Female","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2014","Baden-Württemberg","Male","","","",""
"Never","2014","Baden-Württemberg","Female","","","",""
"Never","2014","Bavaria","Male","","","",""
"Never","2014","Bavaria","Female","","","",""
"Never","2014","Berlin","Male","","","",""
"Never","2014","Berlin","Female","","","",""
"Never","2014","Brandenburg","Male","","","",""
"Never","2014","Brandenburg","Female","","","",""
"Never","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2014","Saxony","Male","","","",""
"Never","2014","Saxony","Female","","","",""
"Never","2014","Saxony-Anhalt","Male","","","",""
"Never","2014","Saxony-Anhalt","Female","","","",""
"Never","2014","Thuringia","Male","","","",""
"Never","2014","Thuringia","Female","","","",""
"Daily","2015","Schleswig-Holstein","Male","","","",""
"Daily","2015","Schleswig-Holstein","Female","","","",""
"Daily","2015","Hamburg","Male","","","",""
"Daily","2015","Hamburg","Female","","","",""
"Daily","2015","Lower Saxony","Male","","","",""
"Daily","2015","Lower Saxony","Female","","","",""
"Daily","2015","Bremen","Male","","","",""
"Daily","2015","Bremen","Female","","","",""
"Daily","2015","North Rhine-Westphalia","Male","","","",""
"Daily","2015","North Rhine-Westphalia","Female","","","",""
"Daily","2015","Hesse","Male","","","",""
"Daily","2015","Hesse","Female","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2015","Baden-Württemberg","Male","","","",""
"Daily","2015","Baden-Württemberg","Female","","","",""
"Daily","2015","Bavaria","Male","","","",""
"Daily","2015","Bavaria","Female","","","",""
"Daily","2015","Berlin","Male","","","",""
"Daily","2015","Berlin","Female","","","",""
"Daily","2015","Brandenburg","Male","","","",""
"Daily","2015","Brandenburg","Female","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2015","Saxony","Male","","","",""
"Daily","2015","Saxony","Female","","","",""
"Daily","2015","Saxony-Anhalt","Male","","","",""
"Daily","2015","Saxony-Anhalt","Female","","","",""
"Daily","2015","Thuringia","Male","","","",""
"Daily","2015","Thuringia","Female","","","",""
"Min 1x per week","2015","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2015","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2015","Hamburg","Male","","","",""
"Min 1x per week","2015","Hamburg","Female","","","",""
"Min 1x per week","2015","Lower Saxony","Male","","","",""
"Min 1x per week","2015","Lower Saxony","Female","","","",""
"Min 1x per week","2015","Bremen","Male","","","",""
"Min 1x per week","2015","Bremen","Female","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2015","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2015","Hesse","Male","","","",""
"Min 1x per week","2015","Hesse","Female","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2015","Baden-Württemberg","Male","","","",""
"Min 1x per week","2015","Baden-Württemberg","Female","","","",""
"Min 1x per week","2015","Bavaria","Male","","","",""
"Min 1x per week","2015","Bavaria","Female","","","",""
"Min 1x per week","2015","Berlin","Male","","","",""
"Min 1x per week","2015","Berlin","Female","","","",""
"Min 1x per week","2015","Brandenburg","Male","","","",""
"Min 1x per week","2015","Brandenburg","Female","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2015","Saxony","Male","","","",""
"Min 1x per week","2015","Saxony","Female","","","",""
"Min 1x per week","2015","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2015","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2015","Thuringia","Male","","","",""
"Min 1x per week","2015","Thuringia","Female","","","",""
"Min 1x per month","2015","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2015","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2015","Hamburg","Male","","","",""
"Min 1x per month","2015","Hamburg","Female","","","",""
"Min 1x per month","2015","Lower Saxony","Male","","","",""
"Min 1x per month","2015","Lower Saxony","Female","","","",""
"Min 1x per month","2015","Bremen","Male","","","",""
"Min 1x per month","2015","Bremen","Female","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2015","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2015","Hesse","Male","","","",""
"Min 1x per month","2015","Hesse","Female","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2015","Baden-Württemberg","Male","","","",""
"Min 1x per month","2015","Baden-Württemberg","Female","","","",""
"Min 1x per month","2015","Bavaria","Male","","","",""
"Min 1x per month","2015","Bavaria","Female","","","",""
"Min 1x per month","2015","Berlin","Male","","","",""
"Min 1x per month","2015","Berlin","Female","","","",""
"Min 1x per month","2015","Brandenburg","Male","","","",""
"Min 1x per month","2015","Brandenburg","Female","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2015","Saxony","Male","","","",""
"Min 1x per month","2015","Saxony","Female","","","",""
"Min 1x per month","2015","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2015","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2015","Thuringia","Male","","","",""
"Min 1x per month","2015","Thuringia","Female","","","",""
"Rarely","2015","Schleswig-Holstein","Male","","","",""
"Rarely","2015","Schleswig-Holstein","Female","","","",""
"Rarely","2015","Hamburg","Male","","","",""
"Rarely","2015","Hamburg","Female","","","",""
"Rarely","2015","Lower Saxony","Male","","","",""
"Rarely","2015","Lower Saxony","Female","","","",""
"Rarely","2015","Bremen","Male","","","",""
"Rarely","2015","Bremen","Female","","","",""
"Rarely","2015","North Rhine-Westphalia","Male","","","",""
"Rarely","2015","North Rhine-Westphalia","Female","","","",""
"Rarely","2015","Hesse","Male","","","",""
"Rarely","2015","Hesse","Female","","","",""
"Rarely","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2015","Baden-Württemberg","Male","","","",""
"Rarely","2015","Baden-Württemberg","Female","","","",""
"Rarely","2015","Bavaria","Male","","","",""
"Rarely","2015","Bavaria","Female","","","",""
"Rarely","2015","Berlin","Male","","","",""
"Rarely","2015","Berlin","Female","","","",""
"Rarely","2015","Brandenburg","Male","","","",""
"Rarely","2015","Brandenburg","Female","","","",""
"Rarely","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2015","Saxony","Male","","","",""
"Rarely","2015","Saxony","Female","","","",""
"Rarely","2015","Saxony-Anhalt","Male","","","",""
"Rarely","2015","Saxony-Anhalt","Female","","","",""
"Rarely","2015","Thuringia","Male","","","",""
"Rarely","2015","Thuringia","Female","","","",""
"Never","2015","Schleswig-Holstein","Male","","","",""
"Never","2015","Schleswig-Holstein","Female","","","",""
"Never","2015","Hamburg","Male","","","",""
"Never","2015","Hamburg","Female","","","",""
"Never","2015","Lower Saxony","Male","","","",""
"Never","2015","Lower Saxony","Female","","","",""
"Never","2015","Bremen","Male","","","",""
"Never","2015","Bremen","Female","","","",""
"Never","2015","North Rhine-Westphalia","Male","","","",""
"Never","2015","North Rhine-Westphalia","Female","","","",""
"Never","2015","Hesse","Male","","","",""
"Never","2015","Hesse","Female","","","",""
"Never","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2015","Baden-Württemberg","Male","","","",""
"Never","2015","Baden-Württemberg","Female","","","",""
"Never","2015","Bavaria","Male","","","",""
"Never","2015","Bavaria","Female","","","",""
"Never","2015","Berlin","Male","","","",""
"Never","2015","Berlin","Female","","","",""
"Never","2015","Brandenburg","Male","","","",""
"Never","2015","Brandenburg","Female","","","",""
"Never","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2015","Saxony","Male","","","",""
"Never","2015","Saxony","Female","","","",""
"Never","2015","Saxony-Anhalt","Male","","","",""
"Never","2015","Saxony-Anhalt","Female","","","",""
"Never","2015","Thuringia","Male","","","",""
"Never","2015","Thuringia","Female","","","",""
"Daily","2016","Schleswig-Holstein","Male","","","",""
"Daily","2016","Schleswig-Holstein","Female","","","",""
"Daily","2016","Hamburg","Male","","","",""
"Daily","2016","Hamburg","Female","","","",""
"Daily","2016","Lower Saxony","Male","","","",""
"Daily","2016","Lower Saxony","Female","","","",""
"Daily","2016","Bremen","Male","","","",""
"Daily","2016","Bremen","Female","","","",""
"Daily","2016","North Rhine-Westphalia","Male","","","",""
"Daily","2016","North Rhine-Westphalia","Female","","","",""
"Daily","2016","Hesse","Male","","","",""
"Daily","2016","Hesse","Female","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2016","Baden-Württemberg","Male","","","",""
"Daily","2016","Baden-Württemberg","Female","","","",""
"Daily","2016","Bavaria","Male","","","",""
"Daily","2016","Bavaria","Female","","","",""
"Daily","2016","Berlin","Male","","","",""
"Daily","2016","Berlin","Female","","","",""
"Daily","2016","Brandenburg","Male","","","",""
"Daily","2016","Brandenburg","Female","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2016","Saxony","Male","","","",""
"Daily","2016","Saxony","Female","","","",""
"Daily","2016","Saxony-Anhalt","Male","","","",""
"Daily","2016","Saxony-Anhalt","Female","","","",""
"Daily","2016","Thuringia","Male","","","",""
"Daily","2016","Thuringia","Female","","","",""
"Min 1x per week","2016","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2016","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2016","Hamburg","Male","","","",""
"Min 1x per week","2016","Hamburg","Female","","","",""
"Min 1x per week","2016","Lower Saxony","Male","","","",""
"Min 1x per week","2016","Lower Saxony","Female","","","",""
"Min 1x per week","2016","Bremen","Male","","","",""
"Min 1x per week","2016","Bremen","Female","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2016","Hesse","Male","","","",""
"Min 1x per week","2016","Hesse","Female","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2016","Baden-Württemberg","Male","","","",""
"Min 1x per week","2016","Baden-Württemberg","Female","","","",""
"Min 1x per week","2016","Bavaria","Male","","","",""
"Min 1x per week","2016","Bavaria","Female","","","",""
"Min 1x per week","2016","Berlin","Male","","","",""
"Min 1x per week","2016","Berlin","Female","","","",""
"Min 1x per week","2016","Brandenburg","Male","","","",""
"Min 1x per week","2016","Brandenburg","Female","","","",""
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2016","Saxony","Male","","","",""
"Min 1x per week","2016","Saxony","Female","","","",""
"Min 1x per week","2016","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2016","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2016","Thuringia","Male","","","",""
"Min 1x per week","2016","Thuringia","Female","","","",""
"Min 1x per month","2016","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2016","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2016","Hamburg","Male","","","",""
"Min 1x per month","2016","Hamburg","Female","","","",""
"Min 1x per month","2016","Lower Saxony","Male","","","",""
"Min 1x per month","2016","Lower Saxony","Female","","","",""
"Min 1x per month","2016","Bremen","Male","","","",""
"Min 1x per month","2016","Bremen","Female","","","",""
"Min 1x per month","2016","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2016","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2016","Hesse","Male","","","",""
"Min 1x per month","2016","Hesse","Female","","","",""
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2016","Baden-Württemberg","Male","","","",""
"Min 1x per month","2016","Baden-Württemberg","Female","","","",""
"Min 1x per month","2016","Bavaria","Male","","","",""
"Min 1x per month","2016","Bavaria","Female","","","",""
"Min 1x per month","2016","Berlin","Male","","","",""
"Min 1x per month","2016","Berlin","Female","","","",""
"Min 1x per month","2016","Brandenburg","Male","","","",""
"Min 1x per month","2016","Brandenburg","Female","","","",""
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2016","Saxony","Male","","","",""
"Min 1x per month","2016","Saxony","Female","","","",""
"Min 1x per month","2016","Saxony-Anhalt","Male","","","",""
