"plh0108","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Less important","2015","Saxony","(2c_gen) general maturity certificate","","","",""
"Less important","2015","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Less important","2015","Saxony","(3a) lower tertiary education","","","",""
"Less important","2015","Saxony","(3b) higher tertiary education","","","",""
"Less important","2015","Saxony-Anhalt","(0) in school","","","",""
"Less important","2015","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Less important","2015","Saxony-Anhalt","(1b) general elementary school","","","",""
"Less important","2015","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Less important","2015","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Less important","2015","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Less important","2015","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Less important","2015","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Less important","2015","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Less important","2015","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Less important","2015","Thuringia","(0) in school","","","",""
"Less important","2015","Thuringia","(1a) inadequately completed","","","",""
"Less important","2015","Thuringia","(1b) general elementary school","","","",""
"Less important","2015","Thuringia","(1c) basic vocational qualification","","","",""
"Less important","2015","Thuringia","(2b) intermediate general qualification","","","",""
"Less important","2015","Thuringia","(2a) intermediate vocational","","","",""
"Less important","2015","Thuringia","(2c_gen) general maturity certificate","","","",""
"Less important","2015","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Less important","2015","Thuringia","(3a) lower tertiary education","","","",""
"Less important","2015","Thuringia","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(0) in school","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(1b) general elementary school","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Quite unimportant","2015","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","Hamburg","(0) in school","","","",""
"Quite unimportant","2015","Hamburg","(1a) inadequately completed","","","",""
"Quite unimportant","2015","Hamburg","(1b) general elementary school","","","",""
"Quite unimportant","2015","Hamburg","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","Hamburg","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","Hamburg","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","Hamburg","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2015","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2015","Hamburg","(3a) lower tertiary education","","","",""
"Quite unimportant","2015","Hamburg","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","Lower Saxony","(0) in school","","","",""
"Quite unimportant","2015","Lower Saxony","(1a) inadequately completed","","","",""
"Quite unimportant","2015","Lower Saxony","(1b) general elementary school","","","",""
"Quite unimportant","2015","Lower Saxony","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","Lower Saxony","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","Lower Saxony","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2015","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2015","Lower Saxony","(3a) lower tertiary education","","","",""
"Quite unimportant","2015","Lower Saxony","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","Bremen","(0) in school","","","",""
"Quite unimportant","2015","Bremen","(1a) inadequately completed","","","",""
"Quite unimportant","2015","Bremen","(1b) general elementary school","","","",""
"Quite unimportant","2015","Bremen","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","Bremen","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","Bremen","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","Bremen","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2015","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2015","Bremen","(3a) lower tertiary education","","","",""
"Quite unimportant","2015","Bremen","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(0) in school","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Quite unimportant","2015","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","Hesse","(0) in school","","","",""
"Quite unimportant","2015","Hesse","(1a) inadequately completed","","","",""
"Quite unimportant","2015","Hesse","(1b) general elementary school","","","",""
"Quite unimportant","2015","Hesse","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","Hesse","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","Hesse","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","Hesse","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2015","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2015","Hesse","(3a) lower tertiary education","","","",""
"Quite unimportant","2015","Hesse","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Quite unimportant","2015","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","Baden-Württemberg","(0) in school","","","",""
"Quite unimportant","2015","Baden-Württemberg","(1a) inadequately completed","","","",""
"Quite unimportant","2015","Baden-Württemberg","(1b) general elementary school","","","",""
"Quite unimportant","2015","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2015","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2015","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Quite unimportant","2015","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Quite unimportant","2015","Bavaria","(0) in school","","","",""
"Quite unimportant","2015","Bavaria","(1a) inadequately completed","","","",""
"Quite unimportant","2015","Bavaria","(1b) general elementary school","","","",""
"Quite unimportant","2015","Bavaria","(1c) basic vocational qualification","","","",""
"Quite unimportant","2015","Bavaria","(2b) intermediate general qualification","","","",""
"Quite unimportant","2015","Bavaria","(2a) intermediate vocational","","","",""
"Quite unimportant","2015","Bavaria","(2c_gen) general maturity certificate","","","",""
